Komoditas,TGl,Harga
Minyak Goreng Curah,12/12/21,
Minyak Goreng Curah,13/12/21,17641
Minyak Goreng Curah,14/12/21,17693
Minyak Goreng Curah,15/12/21,17728
Minyak Goreng Curah,16/12/21,17731
Minyak Goreng Curah,17/12/21,17742
Minyak Goreng Curah,18/12/21,
Minyak Goreng Curah,19/12/21,
Minyak Goreng Curah,20/12/21,17658
Minyak Goreng Curah,21/12/21,17781
Minyak Goreng Curah,22/12/21,17819
Minyak Goreng Curah,23/12/21,17804
Minyak Goreng Curah,24/12/21,17836
Minyak Goreng Curah,25/12/21,
Minyak Goreng Curah,26/12/21,
Minyak Goreng Curah,27/12/21,17881
Minyak Goreng Curah,28/12/21,17849
Minyak Goreng Curah,29/12/21,17890
Minyak Goreng Curah,30/12/21,17869
Minyak Goreng Curah,31/12/21,17884
Minyak Goreng Curah,01/01/22,
Minyak Goreng Curah,02/01/22,
Minyak Goreng Curah,03/01/22,17931
Minyak Goreng Curah,04/01/22,17891
Minyak Goreng Curah,05/01/22,17993
Minyak Goreng Curah,06/01/22,18103
Minyak Goreng Curah,07/01/22,18005
Minyak Goreng Curah,08/01/22,
Minyak Goreng Curah,09/01/22,
Minyak Goreng Curah,10/01/22,18047
Minyak Goreng Curah,11/01/22,17892
Minyak Goreng Curah,12/01/22,17944
Minyak Goreng Curah,13/01/22,18013
Minyak Goreng Curah,14/01/22,18066
Minyak Goreng Curah,15/01/22,
Minyak Goreng Curah,16/01/22,
Minyak Goreng Curah,17/01/22,18121
Minyak Goreng Curah,18/01/22,18122
Minyak Goreng Curah,19/01/22,18100
Minyak Goreng Curah,20/01/22,18056
Minyak Goreng Curah,21/01/22,18042
Minyak Goreng Curah,22/01/22,
Minyak Goreng Curah,23/01/22,
Minyak Goreng Curah,24/01/22,18020
Minyak Goreng Curah,25/01/22,17888
Minyak Goreng Curah,26/01/22,17856
Minyak Goreng Curah,27/01/22,17787
Minyak Goreng Curah,28/01/22,17571
Minyak Goreng Curah,29/01/22,
Minyak Goreng Curah,30/01/22,
Minyak Goreng Curah,31/01/22,17510
Minyak Goreng Curah,01/02/22,
Minyak Goreng Curah,02/02/22,17407
Minyak Goreng Curah,03/02/22,17335
Minyak Goreng Curah,04/02/22,17337
Minyak Goreng Curah,05/02/22,
Minyak Goreng Curah,06/02/22,
Minyak Goreng Curah,07/02/22,17136
Minyak Goreng Curah,08/02/22,17197
Minyak Goreng Curah,09/02/22,16732
Minyak Goreng Curah,10/02/22,16648
Minyak Goreng Curah,11/02/22,16757
Minyak Goreng Curah,12/02/22,
Minyak Goreng Curah,13/02/22,
Minyak Goreng Curah,14/02/22,16532
Minyak Goreng Curah,15/02/22,16609
Minyak Goreng Curah,16/02/22,16698
Minyak Goreng Curah,17/02/22,16517
Minyak Goreng Curah,18/02/22,16353
Minyak Goreng Curah,19/02/22,
Minyak Goreng Curah,20/02/22,
Minyak Goreng Curah,21/02/22,15868
Minyak Goreng Curah,22/02/22,15896
Minyak Goreng Curah,23/02/22,16004
Minyak Goreng Curah,24/02/22,15895
Minyak Goreng Curah,25/02/22,15773
Minyak Goreng Curah,26/02/22,
Minyak Goreng Curah,27/02/22,
Minyak Goreng Curah,28/02/22,
Minyak Goreng Curah,01/03/22,15837
Minyak Goreng Curah,02/03/22,15869
Minyak Goreng Curah,03/03/22,
Minyak Goreng Curah,04/03/22,15980
Minyak Goreng Curah,05/03/22,
Minyak Goreng Curah,06/03/22,
Minyak Goreng Curah,07/03/22,16043
Minyak Goreng Curah,08/03/22,16085
Minyak Goreng Curah,09/03/22,16098
Minyak Goreng Curah,10/03/22,16056
Minyak Goreng Curah,11/03/22,16037
Minyak Goreng Curah,12/03/22,
Minyak Goreng Curah,13/03/22,
Minyak Goreng Curah,14/03/22,16032
Minyak Goreng Curah,15/03/22,15933
Minyak Goreng Curah,16/03/22,15888
Minyak Goreng Curah,17/03/22,16770
Minyak Goreng Curah,18/03/22,17251
Minyak Goreng Curah,19/03/22,
Minyak Goreng Curah,20/03/22,
Minyak Goreng Curah,21/03/22,17674
Minyak Goreng Curah,22/03/22,17909
Minyak Goreng Curah,23/03/22,17791
Minyak Goreng Curah,24/03/22,18084
Minyak Goreng Curah,25/03/22,18256
Minyak Goreng Curah,26/03/22,
Minyak Goreng Curah,27/03/22,
Minyak Goreng Curah,28/03/22,17951
Minyak Goreng Curah,29/03/22,18310
Minyak Goreng Curah,30/03/22,18329
Minyak Goreng Curah,31/03/22,18252
Minyak Goreng Curah,01/04/22,18447
Minyak Goreng Curah,02/04/22,
Minyak Goreng Curah,03/04/22,
Minyak Goreng Curah,04/04/22,18847
Minyak Goreng Curah,05/04/22,18567
Minyak Goreng Curah,06/04/22,18384
Minyak Goreng Curah,07/04/22,18245
Minyak Goreng Curah,08/04/22,18489
Minyak Goreng Curah,09/04/22,
Minyak Goreng Curah,10/04/22,
Minyak Goreng Curah,11/04/22,18240
Minyak Goreng Curah,12/04/22,18295
Minyak Goreng Curah,13/04/22,18243
Minyak Goreng Curah,14/04/22,18237
Minyak Goreng Curah,15/04/22,19833
Minyak Goreng Curah,16/04/22,
Minyak Goreng Curah,17/04/22,
Minyak Goreng Curah,18/04/22,17579
Minyak Goreng Curah,19/04/22,17856
Minyak Goreng Curah,20/04/22,17700
Minyak Goreng Curah,21/04/22,17719
Minyak Goreng Curah,22/04/22,17703
Minyak Goreng Curah,23/04/22,
Minyak Goreng Curah,24/04/22,
Minyak Goreng Curah,25/04/22,17550
Minyak Goreng Curah,26/04/22,17205
Minyak Goreng Curah,27/04/22,17341
Minyak Goreng Curah,28/04/22,17363
Minyak Goreng Curah,29/04/22,17302
Minyak Goreng Curah,30/04/22,17067
Minyak Goreng Curah,01/05/22,17015
Minyak Goreng Curah,02/05/22,
Minyak Goreng Curah,03/05/22,
Minyak Goreng Curah,04/05/22,17237
Minyak Goreng Curah,05/05/22,17226
Minyak Goreng Curah,06/05/22,17208
Minyak Goreng Curah,07/05/22,17311
Minyak Goreng Curah,08/05/22,17259
Minyak Goreng Curah,09/05/22,17659
Minyak Goreng Curah,10/05/22,17550
Minyak Goreng Curah,11/05/22,17398
Minyak Goreng Curah,12/05/22,17395
Minyak Goreng Curah,13/05/22,17288
Minyak Goreng Curah,14/05/22,
Minyak Goreng Curah,15/05/22,
Minyak Goreng Curah,16/05/22,
Minyak Goreng Curah,17/05/22,17144
Minyak Goreng Curah,18/05/22,17063
Minyak Goreng Curah,19/05/22,17020
Minyak Goreng Curah,20/05/22,16979
Minyak Goreng Curah,21/05/22,
Minyak Goreng Curah,22/05/22,
Minyak Goreng Curah,23/05/22,16870
Minyak Goreng Curah,24/05/22,16780
Minyak Goreng Curah,25/05/22,16730
Minyak Goreng Curah,26/05/22,
Minyak Goreng Curah,27/05/22,16620
Minyak Goreng Curah,28/05/22,
Minyak Goreng Curah,29/05/22,
Minyak Goreng Curah,30/05/22,16518
Minyak Goreng Curah,31/05/22,16508
Minyak Goreng Curah,01/06/22,
Minyak Goreng Curah,02/06/22,16602
Minyak Goreng Curah,03/06/22,16671
Minyak Goreng Curah,04/06/22,
Minyak Goreng Curah,05/06/22,
Minyak Goreng Curah,06/06/22,16585
Minyak Goreng Curah,07/06/22,16468
Minyak Goreng Curah,08/06/22,16475
Minyak Goreng Curah,09/06/22,16509
Minyak Goreng Curah,10/06/22,16383
Minyak Goreng Curah,11/06/22,
Minyak Goreng Curah,12/06/22,
Minyak Goreng Curah,13/06/22,16413
Minyak Goreng Curah,14/06/22,16383
Minyak Goreng Curah,15/06/22,16381
Minyak Goreng Curah,16/06/22,16321
Minyak Goreng Curah,17/06/22,16209
Minyak Goreng Curah,18/06/22,
Minyak Goreng Curah,19/06/22,
Minyak Goreng Curah,20/06/22,16462
Minyak Goreng Curah,21/06/22,16456
Minyak Goreng Curah,22/06/22,16410
Minyak Goreng Curah,23/06/22,16371
Minyak Goreng Curah,24/06/22,16079
Minyak Goreng Curah,25/06/22,
Minyak Goreng Curah,26/06/22,
Minyak Goreng Curah,27/06/22,15878
Minyak Goreng Curah,28/06/22,15841
Minyak Goreng Curah,29/06/22,15832
Minyak Goreng Curah,30/06/22,15770
Minyak Goreng Curah,01/07/22,15893
Minyak Goreng Curah,02/07/22,
Minyak Goreng Curah,03/07/22,
Minyak Goreng Curah,04/07/22,15755
Minyak Goreng Curah,05/07/22,15724
Minyak Goreng Curah,06/07/22,15706
Minyak Goreng Curah,07/07/22,15630
Minyak Goreng Curah,08/07/22,15614
Minyak Goreng Curah,09/07/22,
Minyak Goreng Curah,10/07/22,
Minyak Goreng Curah,11/07/22,15506
Minyak Goreng Curah,12/07/22,15485
Minyak Goreng Curah,13/07/22,15399
Minyak Goreng Curah,14/07/22,15236
Minyak Goreng Curah,15/07/22,15205
Minyak Goreng Curah,16/07/22,
Minyak Goreng Curah,17/07/22,
Minyak Goreng Curah,18/07/22,15079
Minyak Goreng Curah,19/07/22,14885
Minyak Goreng Curah,20/07/22,14894
Minyak Goreng Curah,21/07/22,14879
Minyak Goreng Curah,22/07/22,14798
Minyak Goreng Curah,23/07/22,
Minyak Goreng Curah,24/07/22,
Minyak Goreng Curah,25/07/22,14544
Minyak Goreng Curah,26/07/22,14515
Minyak Goreng Curah,27/07/22,14467
Minyak Goreng Curah,28/07/22,14449
Minyak Goreng Curah,29/07/22,14426
Minyak Goreng Curah,30/07/22,
Minyak Goreng Curah,31/07/22,
Minyak Goreng Curah,01/08/22,14304
Minyak Goreng Curah,02/08/22,14295
Minyak Goreng Curah,03/08/22,14197
Minyak Goreng Curah,04/08/22,14153
Minyak Goreng Curah,05/08/22,14132
Minyak Goreng Curah,06/08/22,
Minyak Goreng Curah,07/08/22,
Minyak Goreng Curah,08/08/22,14102
Minyak Goreng Curah,09/08/22,14073
Minyak Goreng Curah,10/08/22,14044
Minyak Goreng Curah,11/08/22,14071
Minyak Goreng Curah,12/08/22,14075
Minyak Goreng Curah,13/08/22,
Minyak Goreng Curah,14/08/22,
Minyak Goreng Curah,15/08/22,14099
Minyak Goreng Curah,16/08/22,14092
Minyak Goreng Curah,17/08/22,
Minyak Goreng Curah,18/08/22,14058
Minyak Goreng Curah,19/08/22,14041
Minyak Goreng Curah,20/08/22,
Minyak Goreng Curah,21/08/22,
Minyak Goreng Curah,22/08/22,13995
Minyak Goreng Curah,23/08/22,13950
Minyak Goreng Curah,24/08/22,13944
Minyak Goreng Curah,25/08/22,13931
Minyak Goreng Curah,26/08/22,13919
Minyak Goreng Curah,27/08/22,
Minyak Goreng Curah,28/08/22,
Minyak Goreng Curah,29/08/22,13925
Minyak Goreng Curah,30/08/22,13924
Minyak Goreng Curah,31/08/22,13903
Minyak Goreng Curah,01/09/22,13904
Minyak Goreng Curah,02/09/22,13897
Minyak Goreng Curah,03/09/22,
Minyak Goreng Curah,04/09/22,
Minyak Goreng Curah,05/09/22,13895
Minyak Goreng Curah,06/09/22,13895
Minyak Goreng Curah,07/09/22,13895
Minyak Goreng Curah,08/09/22,13920
Minyak Goreng Curah,09/09/22,13884
Minyak Goreng Curah,10/09/22,
Minyak Goreng Curah,11/09/22,
Minyak Goreng Curah,12/09/22,13865
Minyak Goreng Curah,13/09/22,13837
Minyak Goreng Curah,14/09/22,13818
Minyak Goreng Curah,15/09/22,13831
Minyak Goreng Curah,16/09/22,13829
Minyak Goreng Curah,17/09/22,
Minyak Goreng Curah,18/09/22,
Minyak Goreng Curah,19/09/22,13773
Minyak Goreng Curah,20/09/22,13776
Minyak Goreng Curah,21/09/22,13772
Minyak Goreng Curah,22/09/22,13794
Minyak Goreng Curah,23/09/22,13758
Minyak Goreng Curah,24/09/22,
Minyak Goreng Curah,25/09/22,
Minyak Goreng Curah,26/09/22,13712
Minyak Goreng Curah,27/09/22,13666
Minyak Goreng Curah,28/09/22,13654
Minyak Goreng Curah,29/09/22,13659
Minyak Goreng Curah,30/09/22,13663
Minyak Goreng Curah,01/10/22,
Minyak Goreng Curah,02/10/22,
Minyak Goreng Curah,03/10/22,13654
Minyak Goreng Curah,04/10/22,13646
Minyak Goreng Curah,05/10/22,13611
Minyak Goreng Curah,06/10/22,13604
Minyak Goreng Curah,07/10/22,13606
Minyak Goreng Curah,08/10/22,
Minyak Goreng Curah,09/10/22,
Minyak Goreng Curah,10/10/22,13609
Minyak Goreng Curah,11/10/22,13610
Minyak Goreng Curah,12/10/22,13602
Minyak Goreng Curah,13/10/22,13625
Minyak Goreng Curah,14/10/22,13611
Minyak Goreng Curah,15/10/22,
Minyak Goreng Curah,16/10/22,
Minyak Goreng Curah,17/10/22,13683
Minyak Goreng Curah,18/10/22,13698
Minyak Goreng Curah,19/10/22,13711
Minyak Goreng Curah,20/10/22,13719
Minyak Goreng Curah,21/10/22,13711
Minyak Goreng Curah,22/10/22,
Minyak Goreng Curah,23/10/22,
Minyak Goreng Curah,24/10/22,13729
Minyak Goreng Curah,25/10/22,13764
Minyak Goreng Curah,26/10/22,13797
Minyak Goreng Curah,27/10/22,13810
Minyak Goreng Curah,28/10/22,13841
Minyak Goreng Curah,29/10/22,
Minyak Goreng Curah,30/10/22,
Minyak Goreng Curah,31/10/22,13783
Minyak Goreng Curah,01/11/22,13830
Minyak Goreng Curah,02/11/22,13812
Minyak Goreng Curah,03/11/22,13823
Minyak Goreng Curah,04/11/22,13819
Minyak Goreng Curah,05/11/22,
Minyak Goreng Curah,06/11/22,
Minyak Goreng Curah,07/11/22,13832
Minyak Goreng Curah,08/11/22,13831
Minyak Goreng Curah,09/11/22,13865
Minyak Goreng Curah,10/11/22,13869
Minyak Goreng Curah,11/11/22,13860
Minyak Goreng Curah,12/11/22,
Minyak Goreng Curah,13/11/22,
Minyak Goreng Curah,14/11/22,13882
Minyak Goreng Curah,15/11/22,13923
Minyak Goreng Curah,16/11/22,13914
Minyak Goreng Curah,17/11/22,13913
Minyak Goreng Curah,18/11/22,13926
Minyak Goreng Curah,19/11/22,
Minyak Goreng Curah,20/11/22,
Minyak Goreng Curah,21/11/22,13977
Minyak Goreng Curah,22/11/22,14026
Minyak Goreng Curah,23/11/22,14012
Minyak Goreng Curah,24/11/22,13980
Minyak Goreng Curah,25/11/22,13984
Minyak Goreng Curah,26/11/22,
Minyak Goreng Curah,27/11/22,
Minyak Goreng Curah,28/11/22,13973
Minyak Goreng Curah,29/11/22,14026
Minyak Goreng Curah,30/11/22,14055
Minyak Goreng Curah,01/12/22,14066
Minyak Goreng Curah,01/12/22,14066
Minyak Goreng Curah,02/12/22,14051
Minyak Goreng Curah,02/12/22,14051
Minyak Goreng Curah,03/12/22,
Minyak Goreng Curah,03/12/22,
Minyak Goreng Curah,04/12/22,
Minyak Goreng Curah,04/12/22,
Minyak Goreng Curah,05/12/22,14097
Minyak Goreng Curah,05/12/22,14097
Minyak Goreng Curah,06/12/22,14090
Minyak Goreng Curah,06/12/22,14090
Minyak Goreng Curah,07/12/22,14062
Minyak Goreng Curah,07/12/22,14062
Minyak Goreng Curah,08/12/22,14078
Minyak Goreng Curah,08/12/22,14078
Minyak Goreng Curah,09/12/22,14079
Minyak Goreng Curah,09/12/22,14079
Minyak Goreng Curah,10/12/22,
Minyak Goreng Curah,10/12/22,
Minyak Goreng Curah,11/12/22,
Minyak Goreng Curah,11/12/22,
Minyak Goreng Curah,12/12/22,14124
Minyak Goreng Curah,12/12/22,14124
Minyak Goreng Curah,13/12/22,14110
Minyak Goreng Curah,13/12/22,14110
Minyak Goreng Curah,14/12/22,14116
Minyak Goreng Curah,14/12/22,14116
Minyak Goreng Curah,15/12/22,14106
Minyak Goreng Curah,15/12/22,14106
Minyak Goreng Curah,16/12/22,14110
Minyak Goreng Curah,16/12/22,14110
Minyak Goreng Curah,17/12/22,
Minyak Goreng Curah,17/12/22,
Minyak Goreng Curah,18/12/22,
Minyak Goreng Curah,18/12/22,
Minyak Goreng Curah,19/12/22,14118
Minyak Goreng Curah,19/12/22,14118
Minyak Goreng Curah,20/12/22,14130
Minyak Goreng Curah,20/12/22,14130
Minyak Goreng Curah,21/12/22,14150
Minyak Goreng Curah,21/12/22,14150
Minyak Goreng Curah,22/12/22,14150
Minyak Goreng Curah,22/12/22,14150
Minyak Goreng Curah,23/12/22,14158
Minyak Goreng Curah,23/12/22,14158
Minyak Goreng Curah,24/12/22,
Minyak Goreng Curah,24/12/22,
Minyak Goreng Curah,25/12/22,
Minyak Goreng Curah,25/12/22,
Minyak Goreng Curah,26/12/22,14166
Minyak Goreng Curah,26/12/22,14166
Minyak Goreng Curah,27/12/22,14191
Minyak Goreng Curah,27/12/22,14191
Minyak Goreng Curah,28/12/22,14189
Minyak Goreng Curah,28/12/22,14189
Minyak Goreng Curah,29/12/22,14206
Minyak Goreng Curah,29/12/22,14206
Minyak Goreng Curah,30/12/22,14212
Minyak Goreng Curah,30/12/22,14212
Minyak Goreng Curah,31/12/22,
Minyak Goreng Curah,31/12/22,
