Komoditas,TGl,Harga
Cabe Rawit Merah,03/06/20,35701
Cabe Rawit Merah,04/06/20,35960
Cabe Rawit Merah,05/06/20,35566
Cabe Rawit Merah,06/06/20,
Cabe Rawit Merah,07/06/20,
Cabe Rawit Merah,08/06/20,35613
Cabe Rawit Merah,09/06/20,36328
Cabe Rawit Merah,10/06/20,37584
Cabe Rawit Merah,11/06/20,36641
Cabe Rawit Merah,12/06/20,36367
Cabe Rawit Merah,13/06/20,
Cabe Rawit Merah,14/06/20,
Cabe Rawit Merah,15/06/20,35878
Cabe Rawit Merah,16/06/20,36449
Cabe Rawit Merah,17/06/20,35959
Cabe Rawit Merah,18/06/20,35161
Cabe Rawit Merah,19/06/20,35483
Cabe Rawit Merah,20/06/20,
Cabe Rawit Merah,21/06/20,
Cabe Rawit Merah,22/06/20,35714
Cabe Rawit Merah,23/06/20,35504
Cabe Rawit Merah,24/06/20,34792
Cabe Rawit Merah,25/06/20,34387
Cabe Rawit Merah,26/06/20,34688
Cabe Rawit Merah,27/06/20,
Cabe Rawit Merah,28/06/20,
Cabe Rawit Merah,29/06/20,34856
Cabe Rawit Merah,30/06/20,34768
Cabe Rawit Merah,01/07/20,34829
Cabe Rawit Merah,02/07/20,34796
Cabe Rawit Merah,03/07/20,34648
Cabe Rawit Merah,04/07/20,
Cabe Rawit Merah,05/07/20,
Cabe Rawit Merah,06/07/20,34877
Cabe Rawit Merah,07/07/20,35672
Cabe Rawit Merah,08/07/20,35827
Cabe Rawit Merah,09/07/20,35900
Cabe Rawit Merah,10/07/20,35832
Cabe Rawit Merah,11/07/20,
Cabe Rawit Merah,12/07/20,81900
Cabe Rawit Merah,13/07/20,35712
Cabe Rawit Merah,14/07/20,36298
Cabe Rawit Merah,15/07/20,35719
Cabe Rawit Merah,16/07/20,35522
Cabe Rawit Merah,17/07/20,35753
Cabe Rawit Merah,18/07/20,
Cabe Rawit Merah,19/07/20,
Cabe Rawit Merah,20/07/20,35329
Cabe Rawit Merah,21/07/20,35561
Cabe Rawit Merah,22/07/20,35089
Cabe Rawit Merah,23/07/20,35116
Cabe Rawit Merah,24/07/20,35314
Cabe Rawit Merah,25/07/20,
Cabe Rawit Merah,26/07/20,
Cabe Rawit Merah,27/07/20,35547
Cabe Rawit Merah,28/07/20,35332
Cabe Rawit Merah,29/07/20,36578
Cabe Rawit Merah,30/07/20,36448
Cabe Rawit Merah,31/07/20,
Cabe Rawit Merah,01/08/20,
Cabe Rawit Merah,02/08/20,
Cabe Rawit Merah,03/08/20,37957
Cabe Rawit Merah,04/08/20,37921
Cabe Rawit Merah,05/08/20,37382
Cabe Rawit Merah,06/08/20,37151
Cabe Rawit Merah,07/08/20,36488
Cabe Rawit Merah,08/08/20,
Cabe Rawit Merah,09/08/20,
Cabe Rawit Merah,10/08/20,36399
Cabe Rawit Merah,11/08/20,36015
Cabe Rawit Merah,12/08/20,35870
Cabe Rawit Merah,13/08/20,35415
Cabe Rawit Merah,14/08/20,35180
Cabe Rawit Merah,15/08/20,
Cabe Rawit Merah,16/08/20,
Cabe Rawit Merah,17/08/20,34214
Cabe Rawit Merah,18/08/20,34787
Cabe Rawit Merah,19/08/20,34372
Cabe Rawit Merah,20/08/20,32133
Cabe Rawit Merah,21/08/20,
Cabe Rawit Merah,22/08/20,
Cabe Rawit Merah,23/08/20,
Cabe Rawit Merah,24/08/20,33902
Cabe Rawit Merah,25/08/20,33069
Cabe Rawit Merah,26/08/20,33566
Cabe Rawit Merah,27/08/20,33255
Cabe Rawit Merah,28/08/20,33081
Cabe Rawit Merah,29/08/20,
Cabe Rawit Merah,30/08/20,
Cabe Rawit Merah,31/08/20,34017
Cabe Rawit Merah,01/09/20,34207
Cabe Rawit Merah,02/09/20,33897
Cabe Rawit Merah,03/09/20,34030
Cabe Rawit Merah,04/09/20,34366
Cabe Rawit Merah,05/09/20,
Cabe Rawit Merah,06/09/20,56900
Cabe Rawit Merah,07/09/20,35233
Cabe Rawit Merah,08/09/20,35457
Cabe Rawit Merah,09/09/20,35242
Cabe Rawit Merah,10/09/20,34777
Cabe Rawit Merah,11/09/20,34405
Cabe Rawit Merah,12/09/20,
Cabe Rawit Merah,13/09/20,
Cabe Rawit Merah,14/09/20,34241
Cabe Rawit Merah,15/09/20,33571
Cabe Rawit Merah,16/09/20,33686
Cabe Rawit Merah,17/09/20,33633
Cabe Rawit Merah,18/09/20,33930
Cabe Rawit Merah,19/09/20,
Cabe Rawit Merah,20/09/20,
Cabe Rawit Merah,21/09/20,32804
Cabe Rawit Merah,22/09/20,32712
Cabe Rawit Merah,23/09/20,32811
Cabe Rawit Merah,24/09/20,32967
Cabe Rawit Merah,25/09/20,32548
Cabe Rawit Merah,26/09/20,
Cabe Rawit Merah,27/09/20,51900
Cabe Rawit Merah,28/09/20,33206
Cabe Rawit Merah,29/09/20,33415
Cabe Rawit Merah,30/09/20,33741
Cabe Rawit Merah,01/10/20,34108
Cabe Rawit Merah,02/10/20,33590
Cabe Rawit Merah,03/10/20,
Cabe Rawit Merah,04/10/20,
Cabe Rawit Merah,05/10/20,34105
Cabe Rawit Merah,06/10/20,34169
Cabe Rawit Merah,07/10/20,34385
Cabe Rawit Merah,08/10/20,33984
Cabe Rawit Merah,09/10/20,33658
Cabe Rawit Merah,10/10/20,
Cabe Rawit Merah,11/10/20,
Cabe Rawit Merah,12/10/20,35152
Cabe Rawit Merah,13/10/20,38429
Cabe Rawit Merah,14/10/20,34937
Cabe Rawit Merah,15/10/20,35079
Cabe Rawit Merah,16/10/20,34531
Cabe Rawit Merah,17/10/20,
Cabe Rawit Merah,18/10/20,
Cabe Rawit Merah,19/10/20,35307
Cabe Rawit Merah,20/10/20,35150
Cabe Rawit Merah,21/10/20,35441
Cabe Rawit Merah,22/10/20,35261
Cabe Rawit Merah,23/10/20,35832
Cabe Rawit Merah,24/10/20,
Cabe Rawit Merah,25/10/20,
Cabe Rawit Merah,26/10/20,36352
Cabe Rawit Merah,27/10/20,36628
Cabe Rawit Merah,28/10/20,58083
Cabe Rawit Merah,29/10/20,
Cabe Rawit Merah,30/10/20,36410
Cabe Rawit Merah,31/10/20,
Cabe Rawit Merah,01/11/20,
Cabe Rawit Merah,02/11/20,37811
Cabe Rawit Merah,03/11/20,37668
Cabe Rawit Merah,04/11/20,38104
Cabe Rawit Merah,05/11/20,38263
Cabe Rawit Merah,06/11/20,37841
Cabe Rawit Merah,07/11/20,
Cabe Rawit Merah,08/11/20,49900
Cabe Rawit Merah,09/11/20,39078
Cabe Rawit Merah,10/11/20,39675
Cabe Rawit Merah,11/11/20,39421
Cabe Rawit Merah,12/11/20,39868
Cabe Rawit Merah,13/11/20,40046
Cabe Rawit Merah,14/11/20,
Cabe Rawit Merah,15/11/20,
Cabe Rawit Merah,16/11/20,39561
Cabe Rawit Merah,17/11/20,39360
Cabe Rawit Merah,18/11/20,39137
Cabe Rawit Merah,19/11/20,39101
Cabe Rawit Merah,20/11/20,38833
Cabe Rawit Merah,21/11/20,
Cabe Rawit Merah,22/11/20,
Cabe Rawit Merah,23/11/20,40927
Cabe Rawit Merah,24/11/20,41061
Cabe Rawit Merah,25/11/20,41548
Cabe Rawit Merah,26/11/20,41558
Cabe Rawit Merah,27/11/20,42089
Cabe Rawit Merah,28/11/20,
Cabe Rawit Merah,29/11/20,
Cabe Rawit Merah,30/11/20,44298
Cabe Rawit Merah,01/01/21,
Cabe Rawit Merah,02/01/21,
